# Combined ISS/SP CaK 1-Angstrom emission index time series
#
# This file contains a time series of 1.0 Angstrom emission index values
# measured from CaII K line (393.4 nm) spectra made with either the 
# Integrated Sunlight Spectrometer (ISS) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope or the coelostat and
# horizontal Littrow spectrograph of the National Solar Observatory (NSO) 
# Evans facility at Sacramento Peak (SP).  The SP values have been scaled (as
# described in Bertello, Pevtsov, Tlatov & Singh 2016, Sol Phys, 291, 2967) 
# to be consistent with those from the ISS.  If ISS observations (which began 
# in 2006) are available for a given day, then the closest one to noon is 
# used.  If not, then the SP observation (1976-2015) closest to noon, if any
# are available for that day, is used instead.
#
# This file was last modified on February 28, 2017.
#
# The data columns below are described as follows:
# Column 1: UT observation date [YYYYMMDD]
# Column 2: UT observation approximate Julian day number [sec]
# Column 3: 1.0 Angstrom emission index [Angstroms]
# Column 4: Data source (1=ISS, 0=SP)
#
19840316  2445776.250  0.08840763  0
19840317  2445777.250  0.08715569  0
19840318  2445778.250  0.08779299  0
19840319  2445779.250  0.09017437  0
19840323  2445783.250  0.08995494  0
19840324  2445784.250  0.08813701  0
19840331  2445791.250  0.08822543  0
19840401  2445792.250  0.08819514  0
19840403  2445794.250  0.08907750  0
19840404  2445795.250  0.08734509  0
19840405  2445796.250  0.08869756  0
19840408  2445799.250  0.08764767  0
19840410  2445801.250  0.08762835  0
19840411  2445802.250  0.08544839  0
19840412  2445803.250  0.08627000  0
19840413  2445804.250  0.08732174  0
19840414  2445805.250  0.08779544  0
19840415  2445806.250  0.08717114  0
19840418  2445809.250  0.08995890  0
19840419  2445810.250  0.08851194  0
19840421  2445812.250  0.08605215  0
19840423  2445814.250  0.08738039  0
19840424  2445815.250  0.08740760  0
19840425  2445816.250  0.08802295  0
19840427  2445818.250  0.09064308  0
19840429  2445820.250  0.08889337  0
19840501  2445822.250  0.08715156  0
19840502  2445823.250  0.08600122  0
19840505  2445826.250  0.08419681  0
19840506  2445827.250  0.08506653  0
19840507  2445828.250  0.08623593  0
19840508  2445829.250  0.08615734  0
19840512  2445833.250  0.09048916  0
19840514  2445835.250  0.08861186  0
19840519  2445840.250  0.08589743  0
19840520  2445841.250  0.08645263  0
19840524  2445845.250  0.08657485  0
19840525  2445846.250  0.08626877  0
19840526  2445847.250  0.08716281  0
19840527  2445848.250  0.08642462  0
19840528  2445849.250  0.08713918  0
19840530  2445851.250  0.08580787  0
19840604  2445856.250  0.08782029  0
19840607  2445859.250  0.08729732  0
19840608  2445860.250  0.08650567  0
19840609  2445861.250  0.08707210  0
19840610  2445862.250  0.08689140  0
19840612  2445864.250  0.08582394  0
19840629  2445881.250  0.08534557  0
19840701  2445883.250  0.08646387  0
19840707  2445889.250  0.08738600  0
19840715  2445897.250  0.08609684  0
19840716  2445898.250  0.08513536  0
19840719  2445901.250  0.08482998  0
19840723  2445905.250  0.08516715  0
19840724  2445906.250  0.08576564  0
19840729  2445911.250  0.08547316  0
19840801  2445914.250  0.08612371  0
19840802  2445915.250  0.08657951  0
19840814  2445927.250  0.08630389  0
19840820  2445933.250  0.08640557  0
19840823  2445936.250  0.08370650  0
19840827  2445940.250  0.08524337  0
19840903  2445947.250  0.08604538  0
19840904  2445948.250  0.08584528  0
19840905  2445949.250  0.08548720  0
19840911  2445955.250  0.08412489  0
19840919  2445963.250  0.08453934  0
19840921  2445965.250  0.08471258  0
19840930  2445974.250  0.08381415  0
19841006  2445980.250  0.08553760  0
19841007  2445981.250  0.08455892  0
19841008  2445982.250  0.08490663  0
19841013  2445987.250  0.08315481  0
19841014  2445988.250  0.08289570  0
19841017  2445991.250  0.08300397  0
19841019  2445993.250  0.08604153  0
19841028  2446002.250  0.08353475  0
19841029  2446003.250  0.08320978  0
19841030  2446004.250  0.08405966  0
19841031  2446005.250  0.08378439  0
19841102  2446007.250  0.08432413  0
19841103  2446008.250  0.08370176  0
19841104  2446009.250  0.08361895  0
19841105  2446010.250  0.08350938  0
19841107  2446012.250  0.08414254  0
19841108  2446013.250  0.08443283  0
19841112  2446017.250  0.08440561  0
19841113  2446018.250  0.08388387  0
19841122  2446027.250  0.08667759  0
19841206  2446041.250  0.08705278  0
19841207  2446042.250  0.08467465  0
19841209  2446044.250  0.08524188  0
19841217  2446052.250  0.08424721  0
19841221  2446056.250  0.08444038  0
19841222  2446057.250  0.08505300  0
19841223  2446058.250  0.08486211  0
19841229  2446064.250  0.08445733  0
19841230  2446065.250  0.08461424  0
19841231  2446066.250  0.08431070  0
19850102  2446068.250  0.08294593  0
19850103  2446069.250  0.08405939  0
19850109  2446075.250  0.08440184  0
19850110  2446076.250  0.08409829  0
19850128  2446094.250  0.08480109  0
19850202  2446099.250  0.08345028  0
19850205  2446102.250  0.08356162  0
19850208  2446105.250  0.08441307  0
19850212  2446109.250  0.08419295  0
19850214  2446111.250  0.08415370  0
19850215  2446112.250  0.08367735  0
19850216  2446113.250  0.08436707  0
19850217  2446114.250  0.08411278  0
19850219  2446116.250  0.08421446  0
